cpgIsland	IwtAP2R4a	IwtAP6c	IWTAPB	IAP89	IAP89B	IAPA	log2FoldChange	pvalue	padj	DynamicallyDetected
chr4_109676288_109677165	0	9.192190175	0	0	2.935685216	2.524828358	-0.742707585	0.769229644	NA	
chr4_110051029_110051338	0	3.447071316	0	4.436130319	12.7213026	1.009931343	2.313541195	0.229825315	NA	
chr4_110351310_110351976	0	0	0	0	2.446404346	9.089382088	3.930708371	0.213779272	NA	
chr4_110397655_110397895	0	0	15.04134576	0	2.446404346	6.56455373	-0.72038918	0.773517565	NA	
chr4_111414759_111415513	0	0	2.734790138	5.545162899	7.828493908	3.029794029	2.576906382	0.140230945	NA	
chr4_114406300_114406926	0	0	0	0	0.978561739	15.65393582	4.455235889	0.153889759	NA	
chr4_114925021_114926090	0	1.149023772	1.367395069	2.21806516	12.7213026	4.039725372	2.866327469	0.085396708	NA	
chr4_114986697_114987141	0	0	0	0	5.871370431	8.079450745	4.204611955	0.157579948	NA	
chr4_114999951_115000409	0	0	0	0	5.871370431	2.019862686	3.385910872	0.323235229	NA	
chr4_115056381_115057895	0	0	0	1.10903258	1.957123477	10.09931343	4.124217533	0.086405207	NA	
chr4_115063134_115063623	0	0	0	2.21806516	6.84993217	3.534759701	4.059610196	0.06378754	NA	
chr4_115784823_115785381	0	0	0	0	5.871370431	4.039725372	3.713546639	0.246518083	NA	
chr4_115827936_115828455	0	0	9.571765482	0	1.467842608	7.069519401	-0.146918676	0.954539555	NA	
chr4_115839033_115839425	0	0	0	0	0	13.12910746	4.111985122	0.294295626	NA	
chr4_115890500_115890875	0	2.298047544	1.367395069	4.436130319	6.84993217	6.059588058	2.1609532	0.12236302	NA	
chr4_115897966_115898555	0	0	5.469580276	4.436130319	5.871370431	8.584416416	1.789132156	0.286419003	NA	
chr4_115938918_115940209	0	1.149023772	2.734790138	6.654195479	3.914246954	6.56455373	2.085248688	0.140419382	NA	
chr4_115943985_115944303	0	2.298047544	0	0	8.317774778	10.09931343	2.919347691	0.210557137	NA	
chr4_115962809_115963384	0	0	0	17.74452128	7.828493908	0	5.059888516	0.073900978	NA	
chr4_115979470_115979774	0	0	0	14.41742354	0	8.079450745	4.875318016	0.089944347	NA	
chr4_116053699_116053959	0	10.34121395	0	0	1.957123477	4.039725372	-0.778189582	0.758294188	NA	
chr4_116075366_116076612	0	0	9.571765482	3.327097739	3.424966085	3.029794029	0.026342099	0.988917203	NA	
chr4_116144334_116144681	0	0	0	0	3.914246954	8.079450745	3.987166586	0.196590991	NA	
chr4_116507428_116507968	0	18.38438035	0	0	2.935685216	1.514897015	-2.018916644	0.417193905	NA	
chr4_116626810_116627370	0	0	21.8783211	0	3.914246954	0	-2.454126952	0.444600681	NA	
chr4_116651418_116651698	0	0	0	0	0	9.594347759	3.661715548	0.350983064	NA	
chr4_116720755_116721309	0	5.74511886	6.836975344	0	2.935685216	3.029794029	-1.03833672	0.56436303	NA	
chr4_116820953_116821538	0	1.149023772	0	2.21806516	2.446404346	7.069519401	2.997851724	0.127521792	NA	
chr4_116824686_116824953	0	0	1.367395069	0	7.339213039	7.574485073	3.345567184	0.163844812	NA	
chr4_117095858_117096337	0	4.596095088	0	6.654195479	2.935685216	3.534759701	1.411370857	0.42427016	NA	
chr4_117120599_117121347	5.038846101	3.447071316	2.734790138	3.327097739	5.382089562	0	-0.363838127	0.820012371	NA	
chr4_117155509_117156234	0	0	0	3.327097739	5.382089562	3.534759701	4.010722045	0.060008708	NA	
chr4_117251857_117252288	0	12.63926149	0	0	8.317774778	0	-0.600645977	0.857162643	NA	
chr4_117288987_117289472	0	0	0	0	11.74274086	0	3.952274522	0.31365175	NA	
chr4_117484423_117484961	0	0	0	3.327097739	1.467842608	9.594347759	4.244255805	0.058807275	NA	
chr4_117494359_117496709	5.038846101	0	1.367395069	2.21806516	5.382089562	1.009931343	0.503738312	0.77001321	NA	
chr4_117550215_117550636	0	0	0	0	9.296336516	0	3.617167169	0.356947852	NA	
chr4_117681897_117682403	0	6.894142631	2.734790138	6.654195479	7.339213039	1.009931343	0.583690306	0.701599248	NA	
chr4_117835339_117836733	0	5.74511886	0	0	5.871370431	2.524828358	0.533159421	0.832469154	NA	
chr4_117882948_117883469	0	0	0	0	3.914246954	11.10924477	4.31057499	0.147250206	NA	
chr4_117886857_117887462	6.718461468	0	0	0	7.339213039	3.029794029	0.683998699	0.786284433	NA	
chr4_117891595_117891862	3.359230734	12.63926149	4.102185207	2.21806516	1.957123477	1.009931343	-2.016876081	0.098333452	NA	
chr4_117914815_117915305	0	3.447071316	0	0	7.339213039	2.524828358	1.479234318	0.556360439	NA	
chr4_117929412_117929815	0	0	0	9.981293218	2.935685216	6.059588058	4.622750876	0.019470971	NA	
chr4_118134376_118135144	0	0	0	0	7.339213039	1.009931343	3.466196424	0.319331377	NA	
chr4_118260835_118261067	0	0	0	0	1.467842608	19.69366119	4.801690473	0.107220145	NA	
chr4_118359956_118360289	0	0	2.734790138	0	1.957123477	10.09931343	2.151088486	0.399076053	NA	
chr4_118409119_118409651	0	0	0	6.654195479	4.403527824	3.534759701	4.247560207	0.03686195	NA	
chr4_118436948_118437578	0	0	2.734790138	9.981293218	0	4.039725372	2.33370773	0.362199289	NA	
chr4_118620740_118621282	0	2.298047544	0	1.10903258	7.828493908	1.009931343	2.028476617	0.350759888	NA	
chr4_119108685_119109270	0	4.596095088	0	6.654195479	1.957123477	4.544691044	1.41861172	0.431969586	NA	
chr4_119232367_119233464	0	0	0	0	7.828493908	2.019862686	3.704002166	0.258471306	NA	
chr4_119293683_119294994	0	0	0	4.436130319	0.489280869	9.594347759	4.252059264	0.078375345	NA	
chr4_119415183_119415588	0	1.149023772	9.571765482	2.21806516	4.403527824	3.534759701	-0.071355917	0.963632884	NA	
chr4_119421975_119422972	0	0	9.571765482	3.327097739	3.914246954	2.524828358	0.024154406	0.989886456	NA	
chr4_119492218_119492766	0	0	0	3.327097739	9.785617386	5.554622387	4.625117563	0.01936176	NA	
chr4_119539229_119540283	0	3.447071316	0	0	8.317774778	3.029794029	1.677786115	0.497345045	NA	
chr4_119733555_119734333	0	0	0	6.654195479	14.18914521	2.019862686	4.90877162	0.015960293	NA	
chr4_119814814_119815045	0	0	0	2.21806516	1.467842608	6.56455373	3.757324858	0.115067143	NA	
chr4_120032845_120033243	0	0	0	1.10903258	7.828493908	2.019862686	3.861372693	0.113745444	NA	
chr4_120148735_120149024	0	2.298047544	0	9.981293218	8.317774778	4.039725372	3.119229061	0.058220264	NA	
chr4_120267946_120269173	1.679615367	0	0	0	11.74274086	10.09931343	3.891981126	0.091918228	NA	
chr4_120282476_120282998	1.679615367	0	12.30655562	2.21806516	2.935685216	5.554622387	-0.367686743	0.819499018	NA	
chr4_120404992_120405976	0	0	6.836975344	0	1.467842608	6.059588058	0.158686194	0.951366022	NA	
chr4_120569531_120570704	0	0	8.204370413	7.763228058	0.978561739	1.514897015	0.280489807	0.892930557	NA	
chr4_120649755_120650114	0	0	1.367395069	0	1.467842608	13.63407313	3.360204967	0.192443011	NA	
chr4_120666519_120667457	0	0	0	5.545162899	5.382089562	8.079450745	4.642790137	0.014175207	NA	
chr4_120825099_120825889	13.43692294	0	0	0	5.382089562	0	-1.288823148	0.702634229	NA	
chr4_120854718_120855294	0	0	0	0	12.7213026	0	4.067179244	0.299642635	NA	
chr4_121039609_121039816	0	1.149023772	0	0	4.403527824	12.62414179	3.534121963	0.144493383	NA	
chr4_122885824_122886128	0	0	0	0	0	9.594347759	3.661715548	0.350983064	NA	
chr4_122960877_122961321	0	0	2.734790138	2.21806516	10.76417912	6.059588058	2.810324891	0.116871569	NA	
chr4_122995640_122997012	0	0	4.102185207	9.981293218	0.978561739	5.049656715	1.935757611	0.315032395	NA	
chr4_123016524_123016892	0	9.192190175	0	0	3.424966085	3.029794029	-0.505910386	0.840274893	NA	
chr4_123183309_123183668	0	0	2.734790138	0	3.914246954	11.10924477	2.466687302	0.310783905	NA	
chr4_123342303_123343090	0	1.149023772	1.367395069	0	5.382089562	8.079450745	2.391969287	0.243197035	NA	
chr4_123663954_123665073	0	0	0	0	0	12.11917612	3.997018982	0.308145742	NA	
chr4_123686502_123687331	0	0	0	6.654195479	6.84993217	6.059588058	4.680630082	0.011877883	NA	
chr4_123718149_123718385	0	0	0	0	0	9.089382088	3.584170274	0.361407145	NA	
chr4_123749736_123750601	0	5.74511886	4.102185207	0	3.914246954	0	-1.300445526	0.61363902	NA	
chr4_123904770_123905531	0	0	0	15.52645612	2.935685216	3.029794029	4.794493048	0.021281733	NA	
chr4_124277515_124277995	3.359230734	0	2.734790138	0	6.84993217	3.534759701	0.835541132	0.670369712	NA	
chr4_124575210_124575876	0	0	0	6.654195479	6.360651301	6.059588058	4.643304883	0.013089176	NA	
chr4_124656782_124659760	0	3.447071316	1.367395069	3.327097739	6.84993217	7.574485073	1.814582599	0.193073015	NA	
chr4_124693360_124693603	0	0	0	0	9.785617386	0	3.690707344	0.347135584	NA	
chr4_124700479_124700998	0	0	0	0	11.25345999	0	3.891194676	0.321272542	NA	
chr4_124708987_124709243	0	0	5.469580276	0	2.935685216	7.574485073	0.956880044	0.702086076	NA	
chr4_124714653_124715359	0	17.23535658	1.367395069	0	2.446404346	2.524828358	-1.868831228	0.350252489	NA	
chr4_124751315_124752080	0	1.149023772	4.102185207	0	4.892808693	5.554622387	1.00507609	0.610840365	NA	
chr4_124802118_124802725	0	0	0	0	16.14626869	0	4.40967464	0.260410667	NA	
chr4_124850233_124851474	0	3.447071316	0	0	0.978561739	8.079450745	1.359707608	0.608480066	NA	
chr4_124861667_124862445	0	0	10.93916055	7.763228058	1.957123477	3.534759701	0.253215326	0.894953373	NA	
chr4_124881460_124881974	0	0	0	0	0.978561739	13.12910746	4.21869128	0.186466912	NA	
chr4_124882321_124882774	0	1.149023772	0	2.21806516	4.892808693	8.079450745	3.373819675	0.070580594	NA	
chr4_124894556_124895082	0	0	0	9.981293218	4.403527824	5.049656715	4.657337957	0.015441193	NA	
chr4_124936500_124937161	0	2.298047544	6.836975344	0	2.446404346	8.079450745	0.220943383	0.909383917	NA	
chr4_124986260_124987148	0	0	0	2.21806516	13.21058347	1.514897015	4.48511658	0.049825068	NA	
chr4_125029875_125030275	0	0	0	21.07161902	0.978561739	0	4.841342609	0.12104758	NA	
chr4_125066550_125067151	0	0	0	0	0.489280869	9.089382088	3.661773338	0.296565076	NA	
chr4_125085003_125085719	0	0	0	0	11.25345999	0	3.891194676	0.321272542	NA	
chr4_125127466_125128145	0	1.149023772	0	3.327097739	5.382089562	7.574485073	3.469124873	0.052260876	NA	
chr4_126058281_126058808	0	0	8.204370413	1.10903258	3.914246954	2.019862686	-0.202676751	0.921473073	NA	
chr4_126096536_126096846	5.038846101	1.149023772	1.367395069	0	2.935685216	4.544691044	0.079867574	0.962132083	NA	
chr4_126103917_126104425	0	0	0	0	11.74274086	0	3.952274522	0.31365175	NA	
chr4_126202284_126203023	1.679615367	0	5.469580276	0	3.424966085	2.524828358	-0.208556907	0.918775233	NA	
chr4_126255759_126256617	0	0	0	0	1.957123477	12.11917612	4.216253886	0.172817635	NA	
chr4_126262229_126262575	0	16.08633281	0	0	2.446404346	3.029794029	-1.536019692	0.535159779	NA	
chr4_126321141_126321606	0	4.596095088	0	0	6.360651301	4.039725372	1.150678405	0.639396418	NA	
chr4_126429224_126429822	0	0	4.102185207	5.545162899	0.978561739	3.534759701	1.263218243	0.523800434	NA	
chr4_126468403_126468848	5.038846101	0	0	0	2.935685216	9.594347759	1.381760497	0.581258355	NA	
chr4_126532839_126533596	0	0	0	0	6.360651301	2.019862686	3.472280818	0.304918681	NA	
chr4_126609607_126610142	0	2.298047544	4.102185207	2.21806516	2.446404346	6.059588058	0.728096345	0.623605394	NA	
chr4_126677552_126677898	0	0	5.469580276	6.654195479	4.892808693	0	1.061631723	0.678640109	NA	
chr4_126752960_126754112	0	1.149023772	0	1.10903258	1.467842608	2.524828358	1.799231212	0.42726069	NA	
chr4_126967536_126968277	0	0	0	0	13.69986434	0	4.173607314	0.287047651	NA	
chr4_127125892_127126264	0	0	6.836975344	0	3.914246954	6.56455373	0.631495761	0.798778052	NA	
chr4_127233648_127233920	0	0	0	0	48.43880606	0	5.991233178	NA	NA	
chr4_127243827_127244105	0	0	0	0	16.14626869	0	4.40967464	0.260410667	NA	
chr4_127313822_127314034	0	0	0	0	7.828493908	8.079450745	4.393356863	0.129252498	NA	
chr4_127987754_127988323	0	0	0	0	0	16.66386716	4.454626222	0.255540276	NA	
chr4_128654527_128655199	0	0	0	0	5.382089562	8.584416416	4.206150023	0.158053192	NA	
chr4_128727376_128728270	0	0	0	12.19935838	0.489280869	6.56455373	4.643747334	0.045336766	NA	
chr4_128962006_128962362	13.43692294	0	0	0	4.403527824	6.059588058	-0.322145109	0.897000544	NA	
chr4_128993046_128993583	0	0	2.734790138	0	2.446404346	2.019862686	0.739161699	0.788710347	NA	
chr4_129048635_129049248	0	9.192190175	0	8.872260638	6.360651301	0	0.694267735	0.78124137	NA	
chr4_129057957_129058940	0	4.596095088	5.469580276	0	7.828493908	2.019862686	-0.017033168	0.992851233	NA	
chr4_129105356_129105707	0	2.298047544	0	0	22.01763912	1.009931343	3.246885541	0.204887355	NA	
chr4_129120944_129121645	10.0776922	0	0	0	10.76417912	3.029794029	0.49379132	0.843779768	NA	
chr4_129223399_129223662	0	1.149023772	1.367395069	0	0.489280869	17.16883283	2.781338059	0.235538701	NA	
chr4_129238825_129239132	0	0	0	8.872260638	1.467842608	14.1390388	5.002708527	0.015378535	NA	
chr4_129334605_129335995	6.718461468	0	2.734790138	6.654195479	3.914246954	0.504965672	0.236663858	0.888917076	NA	
chr4_129377790_129378041	0	0	4.102185207	0	0.978561739	4.039725372	0.317776531	0.907817277	NA	
chr4_129461335_129461918	0	0	0	0	3.424966085	5.554622387	3.571474802	0.276879051	NA	
chr4_129513515_129514562	0	0	0	12.19935838	3.914246954	4.039725372	4.704850139	0.01739174	NA	
chr4_129542297_129542952	0	0	4.102185207	0	10.27489825	0.504965672	1.405757961	0.607947343	NA	
chr4_129585157_129585410	0	1.149023772	2.734790138	1.10903258	6.84993217	2.019862686	1.35764482	0.431958497	NA	
chr4_129618893_129619217	3.359230734	5.74511886	0	0	0	9.089382088	0.010811137	0.996746747	NA	
chr4_129640532_129641195	0	4.596095088	5.469580276	0	2.935685216	2.019862686	-0.979607151	0.597719148	NA	
chr4_129696537_129697004	0	18.38438035	0	0	2.935685216	0	-2.616796607	0.417173057	NA	
chr4_129741279_129742829	0	3.447071316	0	9.981293218	4.403527824	1.514897015	2.082999664	0.258599634	NA	
chr4_129819767_129820920	3.359230734	4.596095088	0	4.436130319	3.914246954	7.069519401	0.949930045	0.477831752	NA	
chr4_129985134_129986439	0	0	0	0	15.16770695	6.56455373	4.841626856	0.081103916	NA	
chr4_130107808_130108064	0	6.894142631	0	15.52645612	1.467842608	1.009931343	1.312056691	0.52679261	NA	
chr4_130138440_130139405	0	1.149023772	0	2.21806516	5.871370431	8.584416416	3.508643711	0.057163576	NA	
chr4_130274890_130275645	1.679615367	0	0	0	6.84993217	16.66386716	3.996938368	0.085990893	NA	
chr4_130308413_130308909	0	0	0	3.327097739	3.914246954	5.049656715	4.016106219	0.058440053	NA	
chr4_130359877_130360421	6.718461468	0	0	0	5.871370431	0	-0.157599853	0.964617711	NA	
chr4_130663077_130663996	0	18.38438035	1.367395069	0	0.489280869	0	-4.835774706	0.057851196	NA	
chr4_130792351_130792951	8.398076835	0	0	0	9.785617386	0	0.24872659	0.942098056	NA	
chr4_130861695_130861922	0	2.298047544	0	4.436130319	6.360651301	5.049656715	2.647097135	0.120405569	NA	
chr4_131836379_131838503	0	1.149023772	0	5.545162899	3.914246954	6.56455373	3.429574649	0.051731428	NA	
chr4_131920199_131922352	0	0	1.367395069	2.21806516	7.828493908	10.6042791	3.816845233	0.035226604	NA	
chr4_132074675_132075472	0	3.447071316	4.102185207	1.10903258	2.446404346	5.554622387	0.269315084	0.861416829	NA	
chr4_132211214_132212374	18.47576904	0	0	0	5.382089562	0	-1.749950641	0.594985912	NA	
chr4_132274104_132274433	0	2.298047544	0	0	7.828493908	0	1.719123409	0.635178017	NA	
chr4_132303102_132303330	0	0	1.367395069	0	3.914246954	13.63407313	3.577027883	0.140516808	NA	
chr4_132308598_132308908	10.0776922	0	8.204370413	0	1.957123477	0	-3.124885904	0.189809208	NA	
chr4_132329338_132329830	3.359230734	0	4.102185207	0	3.914246954	0	-0.877334257	0.746767688	NA	
chr4_132345093_132345800	0	0	0	0	4.403527824	6.56455373	3.858935905	0.217985167	NA	
chr4_132463732_132464034	0	3.447071316	9.571765482	5.545162899	0.978561739	0	-1.075920434	0.604121094	NA	
chr4_132509977_132510628	0	18.38438035	2.734790138	0	3.424966085	1.009931343	-2.205567969	0.260524139	NA	
chr4_132533295_132533691	0	0	10.93916055	0	3.424966085	0	-1.646983348	0.630646196	NA	
chr4_132535499_132535959	6.718461468	0	0	0	4.403527824	6.56455373	0.765114919	0.758493007	NA	
chr4_132638827_132639348	0	0	10.93916055	0	1.467842608	3.534759701	-1.09700054	0.669807873	NA	
chr4_132796274_132796477	0	0	8.204370413	3.327097739	2.935685216	5.554622387	0.52609587	0.777235976	NA	
chr4_132922102_132922982	0	13.78828526	0	0	3.914246954	1.514897015	-1.327889189	0.598835776	NA	
chr4_133010953_133012611	0	8.043166403	1.367395069	11.0903258	1.467842608	2.019862686	0.543989118	0.744082688	NA	
chr4_133200291_133200619	0	2.298047544	2.734790138	0	4.892808693	10.6042791	1.610433155	0.395980636	NA	
chr4_133220775_133221025	3.359230734	5.74511886	0	0	5.871370431	6.059588058	0.409697648	0.826245616	NA	
chr4_133277477_133277965	13.43692294	0	2.734790138	1.10903258	4.403527824	0.504965672	-1.371882438	0.446503142	NA	
chr4_133338826_133339662	0	9.192190175	5.469580276	4.436130319	3.914246954	0	-0.853052458	0.657252039	NA	
chr4_133369668_133370011	0	0	0	0	8.807055647	0	3.539673444	0.367475968	NA	
chr4_133468184_133468388	6.718461468	0	0	0	3.424966085	4.039725372	0.214998153	0.932934686	NA	
chr4_133480087_133480540	1.679615367	0	4.102185207	6.654195479	6.360651301	5.049656715	1.669868829	0.224186631	NA	
chr4_133545659_133546166	11.75730757	0	4.102185207	2.21806516	3.424966085	2.524828358	-0.911037077	0.544333847	NA	
chr4_133574704_133575240	0	2.298047544	1.367395069	3.327097739	11.25345999	2.524828358	2.159024136	0.167284773	NA	
chr4_133584165_133584832	16.79615367	0	0	0	3.914246954	1.514897015	-1.580516142	0.535099657	NA	
chr4_133756586_133756944	0	0	16.40874083	0	4.403527824	0	-1.873600293	0.569885688	NA	
chr4_133813201_133814600	8.398076835	0	0	4.436130319	4.403527824	2.524828358	0.486248543	0.796954168	NA	
chr4_133887572_133888035	0	0	0	6.654195479	11.74274086	0	4.59188752	0.121414296	NA	
chr4_133910569_133911216	0	3.447071316	0	0	11.25345999	1.514897015	1.84812282	0.467958003	NA	
chr4_133967153_133968425	0	0	4.102185207	0	5.871370431	4.039725372	1.288689459	0.604535244	NA	
chr4_134000825_134001142	0	0	13.67395069	0	1.957123477	1.009931343	-2.15130114	0.403743261	NA	
chr4_134081829_134082143	0	0	0	2.21806516	6.360651301	13.12910746	4.844557682	0.016960929	NA	
chr4_134102576_134102911	0	0	2.734790138	3.327097739	5.871370431	11.61421045	2.93498394	0.088504821	NA	
chr4_134128535_134128863	0	0	0	0	16.14626869	0	4.40967464	0.260410667	NA	
chr4_134186471_134187365	1.679615367	0	17.7761359	1.10903258	0.978561739	0	-3.28184482	0.133379429	NA	
chr4_134251303_134252137	0	1.149023772	0	3.327097739	5.382089562	6.059588058	3.326869932	0.064556151	NA	
chr4_134286686_134288017	0	0	0	8.872260638	4.892808693	3.029794029	4.445723233	0.027398923	NA	
chr4_134510936_134511296	10.0776922	0	0	0	5.382089562	4.039725372	-0.049941407	0.984097119	NA	
chr4_134534401_134535494	10.0776922	0	0	0	5.382089562	5.554622387	0.16304835	0.947651446	NA	
chr4_134703019_134704721	0	1.149023772	4.102185207	4.436130319	10.27489825	3.534759701	1.778180053	0.218892349	NA	
chr4_134852470_134854198	0	8.043166403	0	0	7.339213039	3.029794029	0.357418236	0.885265711	NA	
chr4_134914679_134915086	0	0	0	0	9.785617386	1.514897015	3.901184537	0.228326723	NA	
chr4_134930835_134931469	0	0	8.204370413	5.545162899	2.935685216	0	0.024279569	0.992599891	NA	
chr4_135152075_135153102	0	1.149023772	0	0	6.360651301	10.6042791	3.529559562	0.139199055	NA	
chr4_135352376_135353707	6.718461468	4.596095088	8.204370413	0	3.424966085	0.504965672	-2.194362061	0.130933253	NA	
chr4_135433567_135434340	1.679615367	1.149023772	0	0	6.84993217	3.029794029	1.860674973	0.381312029	NA	
chr4_135494611_135495199	0	1.149023772	0	7.763228058	10.27489825	6.059588058	4.021547794	0.014597567	NA	
chr4_135570216_135570449	0	0	0	6.654195479	3.914246954	3.029794029	4.142913688	0.047414344	NA	
chr4_135573297_135573601	5.038846101	0	0	8.872260638	7.339213039	3.534759701	2.066373037	0.225938052	NA	
chr4_135855591_135856608	0	0	0	0	0.978561739	11.10924477	3.996735688	0.221197779	NA	
chr4_135856857_135857077	6.718461468	1.149023772	5.469580276	0	0.489280869	0	-4.239389312	0.037521849	NA	
chr4_135920687_135921263	8.398076835	0	0	0	2.446404346	2.524828358	-0.691735072	0.790159046	NA	
chr4_135946396_135946782	3.359230734	2.298047544	0	0	3.914246954	2.019862686	0.134625541	0.946758944	NA	
chr4_135972388_135972692	0	6.894142631	0	0	9.296336516	0	0.425124905	0.901200447	NA	
chr4_135986908_135987482	0	0	4.102185207	4.436130319	10.76417912	0	1.886608116	0.456069036	NA	
chr4_136021145_136021965	10.0776922	0	0	0	7.339213039	1.009931343	-0.226247607	0.931769684	NA	
chr4_136052619_136053349	5.038846101	0	1.367395069	0	0.489280869	7.069519401	0.306486723	0.893134658	NA	
chr4_136143591_136144904	0	0	1.367395069	6.654195479	5.871370431	3.534759701	3.424988522	0.052556461	NA	
